"ID","YEAR","MAKE","MODEL","VEHICLE CLASS","ENGINE SIZE","CYLINDERS","TRANSMISSION","FUEL","FUEL CONSUMPTION","COMB (mpg)","EMISSIONS"
7402,2008,"KIA","MAGENTIS","MID-SIZE",2.40,4,"M5","X",9.60,35,186
7403,2008,"KIA","MAGENTIS","MID-SIZE",2.70,6,"A5","X",10.60,31,207
7404,2008,"KIA","RIO","COMPACT",1.60,4,"A4","X",8.10,40,161
7405,2008,"KIA","RIO","COMPACT",1.60,4,"M5","X",7.40,41,159
7406,2008,"KIA","RONDO","STATION WAGON - MID-SIZE",2.40,4,"A4","X",11.00,30,216
7407,2008,"KIA","RONDO","STATION WAGON - MID-SIZE",2.70,6,"A5","X",11.60,29,225
7408,2008,"KIA","SEDONA","MINIVAN",3.80,6,"A5","X",13.20,25,258
7409,2008,"KIA","SORENTO","SUV",3.30,6,"A5","X",13.40,25,264
7410,2008,"KIA","SORENTO","SUV",3.80,6,"A5","X",14.00,24,276
7411,2008,"KIA","SORENTO 4X4","SUV",3.30,6,"A5","X",14.00,24,271
7412,2008,"KIA","SORENTO 4X4","SUV",3.80,6,"A5","X",14.00,23,278
7413,2008,"KIA","SPECTRA","MID-SIZE",2.00,4,"A4","X",8.60,38,172
7414,2008,"KIA","SPECTRA","MID-SIZE",2.00,4,"M5","X",8.90,36,179
7415,2008,"KIA","SPORTAGE","SUV",2.00,4,"A4","X",10.70,30,218
7416,2008,"KIA","SPORTAGE","SUV",2.00,4,"M5","X",10.40,31,212
7417,2008,"KIA","SPORTAGE","SUV",2.70,6,"A4","X",12.10,27,242
7418,2008,"KIA","SPORTAGE 4X4","SUV",2.00,4,"M5","X",10.90,29,223
7419,2008,"KIA","SPORTAGE 4X4","SUV",2.70,6,"A4","X",12.40,25,255
7420,2008,"LAMBORGHINI","GALLARDO","TWO-SEATER",5.00,10,"AS6","Z",19.60,18,370
7421,2008,"LAMBORGHINI","GALLARDO","TWO-SEATER",5.00,10,"M6","Z",20.40,17,384
7422,2008,"LAMBORGHINI","GALLARDO SPYDER","TWO-SEATER",5.00,10,"AS6","Z",20.80,17,393
7423,2008,"LAMBORGHINI","GALLARDO SPYDER","TWO-SEATER",5.00,10,"M6","Z",21.80,16,409
7424,2008,"LAMBORGHINI","MURCIELARGO","TWO-SEATER",6.50,12,"AS6","Z",24.00,15,446
7425,2008,"LAMBORGHINI","MURCIELARGO","TWO-SEATER",6.50,12,"M6","Z",25.90,13,490
7426,2008,"LAMBORGHINI","MURCIELARGO ROADSTER","TWO-SEATER",6.50,12,"AS6","Z",24.00,15,446
7427,2008,"LAMBORGHINI","MURCIELARGO ROADSTER","TWO-SEATER",6.50,12,"M6","Z",25.90,13,490
7428,2008,"LAND ROVER","LR2 HSE 4X4","SUV",3.20,6,"AS6","X",13.30,25,258
7429,2008,"LAND ROVER","LR2 SE 4X4","SUV",3.20,6,"AS6","X",13.30,25,258
7430,2008,"LAND ROVER","LR3 V6 4X4","SUV",4.00,6,"AS6","X",17.20,19,336
7431,2008,"LAND ROVER","LR3 V8 4X4","SUV",4.40,8,"AS6","X",17.20,19,340
7432,2008,"LAND ROVER","RANGE ROVER 4X4","SUV",4.40,8,"AS6","X",17.30,19,334
7433,2008,"LAND ROVER","RANGE ROVER SC 4X4 #","SUV",4.20,8,"AS6","X",17.70,19,340
7434,2008,"LAND ROVER","RANGE ROVER SPORT 4X4","SUV",4.40,8,"AS6","X",17.20,20,331
7435,2008,"LAND ROVER","RANGE ROVER SPORT SC 4X4 #","SUV",4.20,8,"AS6","X",17.70,19,343
7436,2008,"LEXUS","ES 350","MID-SIZE",3.50,6,"AS6","Z",10.90,30,214
7437,2008,"LEXUS","GS 350","MID-SIZE",3.50,6,"AS6","Z",10.90,30,214
7438,2008,"LEXUS","GS 350 AWD","MID-SIZE",3.50,6,"AS6","Z",11.60,28,230
7439,2008,"LEXUS","GS 450H","COMPACT",3.50,6,"AV","Z",8.70,34,191
7440,2008,"LEXUS","GS 460","MID-SIZE",4.60,8,"AS8","Z",12.40,27,242
7441,2008,"LEXUS","GX 470","SUV",4.70,8,"A5","Z",15.30,21,313
7442,2008,"LEXUS","IS 250","SUBCOMPACT",2.50,6,"AS6","Z",9.80,34,193
7443,2008,"LEXUS","IS 250","SUBCOMPACT",2.50,6,"M6","Z",11.60,29,225
7444,2008,"LEXUS","IS 250 AWD","SUBCOMPACT",2.50,6,"AS6","Z",10.50,31,212
7445,2008,"LEXUS","IS 350 AWD","SUBCOMPACT",3.50,6,"AS6","Z",10.90,30,218
7446,2008,"LEXUS","IS F","SUBCOMPACT",5.00,8,"AS8","Z",13.10,26,253
7447,2008,"LEXUS","LS 460","FULL-SIZE",4.60,8,"AS8","Z",12.90,26,248
7448,2008,"LEXUS","LS 460 L","FULL-SIZE",4.60,8,"AS8","Z",12.90,26,248
7449,2008,"LEXUS","LS 600hL AWD","FULL-SIZE",5.00,8,"AV","Z",10.60,29,228
7450,2008,"LEXUS","LX 570","SUV",5.70,8,"AS6","Z",17.10,19,334
7451,2008,"LEXUS","RX 350 4WD","SUV",3.50,6,"A5","Z",12.40,26,251
7452,2008,"LEXUS","RX 400H 4WD","SUV",3.30,6,"AV","Z",7.80,35,186
7453,2008,"LEXUS","SC 430","MINICOMPACT",4.30,8,"AS6","Z",12.90,26,253
7454,2008,"LINCOLN","MARK LT 4X4","PICKUP TRUCK - STANDARD",5.40,8,"A4","X",17.00,19,340
7455,2008,"LINCOLN","MKX","SUV",3.50,6,"A6","X",12.80,26,248
7456,2008,"LINCOLN","MKX AWD","SUV",3.50,6,"A6","X",13.60,24,267
7457,2008,"LINCOLN","MKZ","MID-SIZE",3.50,6,"A6","X",11.60,30,218
7458,2008,"LINCOLN","MKZ AWD","MID-SIZE",3.50,6,"A6","X",12.70,26,246
7459,2008,"LINCOLN","TOWN CAR","FULL-SIZE",4.60,8,"A4","X",13.80,24,269
7460,2008,"LINCOLN","TOWN CAR FFV","FULL-SIZE",4.60,8,"A4","X",14.10,24,269
7461,2008,"LINCOLN","TOWN CAR FFV","FULL-SIZE",4.60,8,"A4","E",18.40,18,251
7462,2008,"MASERATI","GRANTURISMO","SUBCOMPACT",4.20,8,"AS6","Z",16.70,20,329
7463,2008,"MASERATI","QUATTROPORTE","FULL-SIZE",4.20,8,"AS6","Z",18.10,18,356
7464,2008,"MAZDA","B2300","PICKUP TRUCK - SMALL",2.30,4,"A5","X",11.20,29,228
7465,2008,"MAZDA","B2300","PICKUP TRUCK - SMALL",2.30,4,"M5","X",9.90,32,202
7466,2008,"MAZDA","B3000","PICKUP TRUCK - SMALL",3.00,6,"A5","X",14.40,23,285
7467,2008,"MAZDA","B3000","PICKUP TRUCK - SMALL",3.00,6,"M5","X",13.30,24,267
7468,2008,"MAZDA","B4000","PICKUP TRUCK - SMALL",4.00,6,"A5","X",13.90,23,281
7469,2008,"MAZDA","B4000 4X4","PICKUP TRUCK - SMALL",4.00,6,"A5","X",15.70,20,320
7470,2008,"MAZDA","B4000 4X4","PICKUP TRUCK - SMALL",4.00,6,"M5","X",14.40,22,294
7471,2008,"MAZDA","CX-7 4X4 TURBO","SUV",2.30,4,"AS6","Z",12.70,25,255
7472,2008,"MAZDA","CX-7 TURBO","SUV",2.30,4,"AS6","Z",12.40,26,246
7473,2008,"MAZDA","CX-9","SUV",3.70,6,"AS6","X",13.20,25,260
7474,2008,"MAZDA","CX-9 4X4","SUV",3.70,6,"AS6","X",14.00,24,276
7475,2008,"MAZDA","MAZDA3","COMPACT",2.00,4,"AS4","X",9.10,36,182
7476,2008,"MAZDA","MAZDA3","COMPACT",2.00,4,"M5","X",8.40,38,170
7477,2008,"MAZDA","MAZDA3","COMPACT",2.30,4,"AS5","X",9.40,34,191
7478,2008,"MAZDA","MAZDA3","COMPACT",2.30,4,"M5","X",9.20,35,186
7479,2008,"MAZDA","MAZDA5","MINIVAN",2.30,4,"AS5","X",9.90,32,200
7480,2008,"MAZDA","MAZDA5","MINIVAN",2.30,4,"M5","X",9.60,34,193
7481,2008,"MAZDA","MAZDA6","MID-SIZE",2.30,4,"AS5","X",9.90,33,198
7482,2008,"MAZDA","MAZDA6","MID-SIZE",2.30,4,"M5","X",10.10,32,200
7483,2008,"MAZDA","MAZDA6","MID-SIZE",3.00,6,"AS6","X",11.90,28,232
7484,2008,"MAZDA","MAZDA6","MID-SIZE",3.00,6,"M5","X",12.20,27,237
7485,2008,"MAZDA","MAZDASPEED 3 TURBO","MID-SIZE",2.30,4,"M6","Z",11.80,29,228
7486,2008,"MAZDA","MX-5","TWO-SEATER",2.00,4,"AS6","Z",10.50,31,207
7487,2008,"MAZDA","MX-5","TWO-SEATER",2.00,4,"M5","Z",9.50,33,196
7488,2008,"MAZDA","MX-5","TWO-SEATER",2.00,4,"M6","Z",9.80,32,200
7489,2008,"MAZDA","RX-8","SUBCOMPACT",1.30,2,"AS6","Z",12.90,26,253
7490,2008,"MAZDA","RX-8","SUBCOMPACT",1.30,2,"M6","Z",12.80,25,258
7491,2008,"MAZDA","TRIBUTE","SUV",2.30,4,"A4","X",10.30,31,209
7492,2008,"MAZDA","TRIBUTE","SUV",2.30,4,"M5","X",9.40,34,193
7493,2008,"MAZDA","TRIBUTE","SUV",3.00,6,"A4","X",11.70,28,232
7494,2008,"MAZDA","TRIBUTE AWD","SUV",2.30,4,"A4","X",10.90,29,225
7495,2008,"MAZDA","TRIBUTE AWD","SUV",3.00,6,"A4","X",12.50,26,248
7496,2008,"MERCEDES-BENZ","B 200","STATION WAGON - SMALL",2.00,4,"AV","Z",9.20,34,191
7497,2008,"MERCEDES-BENZ","B 200","STATION WAGON - SMALL",2.00,4,"M5","Z",9.20,35,186
7498,2008,"MERCEDES-BENZ","B 200 TURBO","STATION WAGON - SMALL",2.00,4,"AV","Z",9.50,33,198
7499,2008,"MERCEDES-BENZ","B 200 TURBO","STATION WAGON - SMALL",2.00,4,"M6","Z",10.30,32,202
7500,2008,"MERCEDES-BENZ","C 230","COMPACT",2.50,6,"A7","Z",11.50,29,223
7501,2008,"MERCEDES-BENZ","C 230","COMPACT",2.50,6,"M6","Z",11.80,29,225
7502,2008,"MERCEDES-BENZ","C 230 4MATIC","COMPACT",2.50,6,"A7","Z",11.90,28,232
7503,2008,"MERCEDES-BENZ","C 300","COMPACT",3.00,6,"M6","Z",11.70,29,228
7504,2008,"MERCEDES-BENZ","C 300 4MATIC","COMPACT",3.00,6,"A7","Z",12.00,28,235
7505,2008,"MERCEDES-BENZ","C 300 FFV","COMPACT",3.00,6,"A7","Z",11.70,29,228
7506,2008,"MERCEDES-BENZ","C 300 FFV","COMPACT",3.00,6,"A7","E",15.90,21,216
7507,2008,"MERCEDES-BENZ","C 350","COMPACT",3.50,6,"A7","Z",12.20,27,237
7508,2008,"MERCEDES-BENZ","C 350 4MATIC","COMPACT",3.50,6,"A7","Z",12.50,27,244
7509,2008,"MERCEDES-BENZ","C 63 AMG","COMPACT",6.20,8,"AS7","Z",18.00,19,338
7510,2008,"MERCEDES-BENZ","CL 550","COMPACT",5.50,8,"A7","Z",15.10,23,288
7511,2008,"MERCEDES-BENZ","CL 600 TURBO","COMPACT",5.50,12,"A5","Z",19.20,18,368
7512,2008,"MERCEDES-BENZ","CL 63 AMG","COMPACT",6.20,8,"AS7","Z",18.70,18,352
7513,2008,"MERCEDES-BENZ","CL 65 AMG TURBO","COMPACT",6.00,12,"AS5","Z",19.10,18,363
7514,2008,"MERCEDES-BENZ","CLK 350 CONVERTIBLE","SUBCOMPACT",3.50,6,"A7","Z",12.30,27,237
7515,2008,"MERCEDES-BENZ","CLK 350 COUPE","SUBCOMPACT",3.50,6,"A7","Z",12.30,27,237
7516,2008,"MERCEDES-BENZ","CLK 550 CONVERTIBLE","SUBCOMPACT",5.50,8,"A7","Z",14.50,23,281
7517,2008,"MERCEDES-BENZ","CLK 550 COUPE","SUBCOMPACT",5.50,8,"A7","Z",14.40,24,276
7518,2008,"MERCEDES-BENZ","CLK 63 AMG CONVERTIBLE","SUBCOMPACT",6.20,8,"AS7","Z",18.40,19,345
7519,2008,"MERCEDES-BENZ","CLS 550","COMPACT",5.50,8,"A7","Z",15.10,22,290
7520,2008,"MERCEDES-BENZ","CLS 63 AMG","COMPACT",6.20,8,"AS7","Z",17.70,19,340
7521,2008,"MERCEDES-BENZ","E 300 4MATIC","MID-SIZE",3.00,6,"A7","Z",12.40,26,248
7522,2008,"MERCEDES-BENZ","E 320 BLUETEC TURBO","MID-SIZE",3.00,6,"A7","D",9.00,37,208
7523,2008,"MERCEDES-BENZ","E 350 4MATIC","MID-SIZE",3.50,6,"A5","Z",12.90,25,258
7524,2008,"MERCEDES-BENZ","E 350 4MATIC WAGON","STATION WAGON - MID-SIZE",3.50,6,"A5","Z",13.30,24,267
7525,2008,"MERCEDES-BENZ","E 550 4MATIC","MID-SIZE",5.50,8,"A5","Z",15.80,21,308
7526,2008,"MERCEDES-BENZ","E 63 AMG SEDAN","MID-SIZE",6.20,8,"AS7","Z",17.20,20,329
7527,2008,"MERCEDES-BENZ","G 500","SUV",5.00,8,"A7","Z",18.40,17,373
7528,2008,"MERCEDES-BENZ","G 55 AMG KOMPRESSOR #","SUV",5.40,8,"AS5","Z",19.80,16,405
7529,2008,"MERCEDES-BENZ","GL 320 CDI 4MATIC TURBO","SUV",3.00,6,"A7","D",11.50,28,273
7530,2008,"MERCEDES-BENZ","GL 450 4MATC","SUV",4.70,8,"A7","Z",15.80,21,315
7531,2008,"MERCEDES-BENZ","GL 550 4MATIC","SUV",5.50,8,"A7","Z",16.60,20,331
7532,2008,"MERCEDES-BENZ","MAYBACH 57 TURBO","FULL-SIZE",5.50,12,"A5","Z",21.10,16,400
7533,2008,"MERCEDES-BENZ","MAYBACH 57S TURBO","FULL-SIZE",6.00,12,"A5","Z",21.20,16,402
7534,2008,"MERCEDES-BENZ","MAYBACH 62 TURBO","FULL-SIZE",5.50,12,"A5","Z",21.10,16,400
7535,2008,"MERCEDES-BENZ","MAYBACH 62S TURBO","FULL-SIZE",6.00,12,"A5","Z",21.20,16,402
7536,2008,"MERCEDES-BENZ","ML 320 CDI 4MATIC TURBO","SUV",3.00,6,"A7","D",11.30,28,270
7537,2008,"MERCEDES-BENZ","ML 350 4MATIC","SUV",3.50,6,"A7","Z",14.20,23,285
7538,2008,"MERCEDES-BENZ","ML 550 4MATIC","SUV",5.50,8,"A7","Z",16.00,20,317
7539,2008,"MERCEDES-BENZ","ML 63 AMG","SUV",6.20,8,"AS7","Z",20.10,16,398
7540,2008,"MERCEDES-BENZ","R 320 CDI 4MATIC TURBO","SUV",3.00,6,"A7","D",11.30,29,267
7541,2008,"MERCEDES-BENZ","R 350 4MATIC","SUV",3.50,6,"A7","Z",14.40,22,290
7542,2008,"MERCEDES-BENZ","R 550 4MATIC","SUV",5.50,8,"A7","Z",16.10,20,320
7543,2008,"MERCEDES-BENZ","S 450 4MATIC","FULL-SIZE",4.70,8,"A7","Z",14.40,23,278
7544,2008,"MERCEDES-BENZ","S 550","FULL-SIZE",5.50,8,"A7","Z",15.20,22,290
7545,2008,"MERCEDES-BENZ","S 550 4 MATIC","FULL-SIZE",5.50,8,"A7","Z",15.40,22,294
7546,2008,"MERCEDES-BENZ","S 600 TURBO","FULL-SIZE",5.50,12,"A5","Z",18.90,18,359
7547,2008,"MERCEDES-BENZ","S 63 AMG","FULL-SIZE",6.20,8,"AS7","Z",18.90,18,359
7548,2008,"MERCEDES-BENZ","S 65 AMG TURBO","FULL-SIZE",6.00,12,"AS5","Z",19.40,18,368
7549,2008,"MERCEDES-BENZ","SL 55 AMG #","TWO-SEATER",5.40,8,"AS5","Z",17.40,19,340
7550,2008,"MERCEDES-BENZ","SL 550","TWO-SEATER",5.50,8,"A7","Z",15.60,22,297
7551,2008,"MERCEDES-BENZ","SL 600 TURBO","TWO-SEATER",5.50,12,"A5","Z",18.50,18,352
7552,2008,"MERCEDES-BENZ","SL 65 AMG TURBO","TWO-SEATER",6.00,12,"AS5","Z",18.50,19,350
7553,2008,"MERCEDES-BENZ","SLK 280","TWO-SEATER",3.00,6,"A7","Z",11.90,28,235
7554,2008,"MERCEDES-BENZ","SLK 280","TWO-SEATER",3.00,6,"M6","Z",12.00,28,235
7555,2008,"MERCEDES-BENZ","SLK 350","TWO-SEATER",3.50,6,"A7","Z",12.30,26,246
7556,2008,"MERCEDES-BENZ","SLK 350","TWO-SEATER",3.50,6,"M6","Z",12.70,26,251
7557,2008,"MERCEDES-BENZ","SLK 55 AMG","TWO-SEATER",5.40,8,"AS7","Z",15.00,22,292
7558,2008,"MERCEDES-BENZ","SLR MCLAREN #","TWO-SEATER",5.40,8,"AS5","Z",17.40,19,350
7559,2008,"MINI","COOPER","MINICOMPACT",1.60,4,"A6","Z",7.90,41,159
7560,2008,"MINI","COOPER","MINICOMPACT",1.60,4,"M6","Z",7.10,45,145
7561,2008,"MINI","COOPER CLUBMAN","SUBCOMPACT",1.60,4,"A6","Z",7.90,41,159
7562,2008,"MINI","COOPER CLUBMAN","SUBCOMPACT",1.60,4,"M6","Z",7.10,45,145
7563,2008,"MINI","COOPER CONVERTIBLE","MINICOMPACT",1.60,4,"AV","Z",9.20,35,186
7564,2008,"MINI","COOPER CONVERTIBLE","MINICOMPACT",1.60,4,"M5","Z",9.00,37,177
7565,2008,"MINI","COOPER S","MINICOMPACT",1.60,4,"A6","Z",8.70,37,175
7566,2008,"MINI","COOPER S","MINICOMPACT",1.60,4,"M6","Z",7.70,42,156
7567,2008,"MINI","COOPER S CLUBMAN","SUBCOMPACT",1.60,4,"A6","Z",8.70,37,175
7568,2008,"MINI","COOPER S CLUBMAN","SUBCOMPACT",1.60,4,"M6","Z",7.70,42,156
7569,2008,"MINI","COOPER S CONVERTIBLE","MINICOMPACT",1.60,4,"A6","Z",10.70,31,207
7570,2008,"MINI","COOPER S CONVERTIBLE","MINICOMPACT",1.60,4,"M6","Z",9.60,34,191
7571,2008,"MITSUBISHI","ECLIPSE","SUBCOMPACT",2.40,4,"AS4","X",10.60,31,212
7572,2008,"MITSUBISHI","ECLIPSE","SUBCOMPACT",2.40,4,"M5","X",10.50,31,207
7573,2008,"MITSUBISHI","ECLIPSE","SUBCOMPACT",3.80,6,"AS5","Z",12.60,27,242
7574,2008,"MITSUBISHI","ECLIPSE","SUBCOMPACT",3.80,6,"M6","Z",13.10,26,248
7575,2008,"MITSUBISHI","ECLIPSE SPYDER","MINICOMPACT",2.40,4,"AS4","X",10.80,30,216
7576,2008,"MITSUBISHI","ECLIPSE SPYDER","MINICOMPACT",2.40,4,"M5","X",10.50,31,207
7577,2008,"MITSUBISHI","ECLIPSE SPYDER","MINICOMPACT",3.80,6,"AS5","Z",12.60,27,242
7578,2008,"MITSUBISHI","ECLIPSE SPYDER","MINICOMPACT",3.80,6,"M6","Z",13.10,26,248
7579,2008,"MITSUBISHI","ENDEAVOR","SUV",3.80,6,"AS4","Z",13.60,24,267
7580,2008,"MITSUBISHI","ENDEAVOR AWD","SUV",3.80,6,"AS4","Z",14.20,23,285
7581,2008,"MITSUBISHI","LANCER","COMPACT",2.00,4,"AV","X",9.60,34,193
7582,2008,"MITSUBISHI","LANCER","COMPACT",2.00,4,"AV","X",9.50,34,193
7583,2008,"MITSUBISHI","LANCER","COMPACT",2.00,4,"M5","X",9.70,34,189
7584,2008,"MITSUBISHI","LANCER EVOLUTION","COMPACT",2.00,4,"AS6","Z",12.20,26,248
7585,2008,"MITSUBISHI","LANCER EVOLUTION","COMPACT",2.00,4,"M5","Z",12.90,25,255
7586,2008,"MITSUBISHI","OUTLANDER","SUV",2.40,4,"AV","X",10.20,31,212
7587,2008,"MITSUBISHI","OUTLANDER 4X4","SUV",2.40,4,"AV","X",10.40,30,214
7588,2008,"MITSUBISHI","OUTLANDER 4X4","SUV",3.00,6,"AS6","X",12.30,27,244
7589,2008,"NISSAN","350Z","TWO-SEATER",3.50,6,"AS5","Z",12.20,27,242
7590,2008,"NISSAN","350Z","TWO-SEATER",3.50,6,"M6","Z",12.00,27,237
7591,2008,"NISSAN","350Z ROADSTER","TWO-SEATER",3.50,6,"AS5","Z",12.40,26,246
7592,2008,"NISSAN","350Z ROADSTER","TWO-SEATER",3.50,6,"M6","Z",12.10,27,237
7593,2008,"NISSAN","ALTIMA","MID-SIZE",2.50,4,"AV","X",8.90,37,177
7594,2008,"NISSAN","ALTIMA","MID-SIZE",2.50,4,"M6","X",8.90,37,175
7595,2008,"NISSAN","ALTIMA","MID-SIZE",3.50,6,"AV","Z",10.50,31,212
7596,2008,"NISSAN","ALTIMA","MID-SIZE",3.50,6,"M6","Z",11.20,30,218
7597,2008,"NISSAN","ALTIMA COUPE","SUBCOMPACT",2.50,4,"AV","X",8.90,37,177
7598,2008,"NISSAN","ALTIMA COUPE","SUBCOMPACT",2.50,4,"M6","X",8.90,37,175
7599,2008,"NISSAN","ALTIMA COUPE","SUBCOMPACT",3.50,6,"AV","Z",10.50,31,212
7600,2008,"NISSAN","ALTIMA COUPE","SUBCOMPACT",3.50,6,"M6","Z",11.20,30,218
7601,2008,"NISSAN","ALTIMA HYBRID","MID-SIZE",2.50,4,"AV","X",5.60,49,133
7602,2008,"NISSAN","ARMADA 4X4","SUV",5.60,8,"A5","X",18.10,19,350
7603,2008,"NISSAN","FRONTIER","PICKUP TRUCK - SMALL",2.50,4,"A5","X",12.60,26,253
7604,2008,"NISSAN","FRONTIER","PICKUP TRUCK - SMALL",2.50,4,"M5","X",10.70,29,225
7605,2008,"NISSAN","FRONTIER","PICKUP TRUCK - SMALL",4.00,6,"A5","X",14.40,23,288
7606,2008,"NISSAN","FRONTIER","PICKUP TRUCK - SMALL",4.00,6,"M6","X",13.50,24,276
7607,2008,"NISSAN","FRONTIER 4X4","PICKUP TRUCK - SMALL",4.00,6,"A5","X",14.80,22,297
7608,2008,"NISSAN","FRONTIER 4X4","PICKUP TRUCK - SMALL",4.00,6,"M6","X",13.80,23,281
7609,2008,"NISSAN","MAXIMA","MID-SIZE",3.50,6,"AV","Z",11.10,29,223
7610,2008,"NISSAN","PATHFINDER 4X4","SUV",4.00,6,"A5","Z",15.10,22,299
7611,2008,"NISSAN","PATHFINDER 4X4","SUV",5.60,8,"AS5","Z",17.10,19,334
7612,2008,"NISSAN","QUEST","MINIVAN",3.50,6,"A5","Z",12.90,26,251
7613,2008,"NISSAN","ROGUE","SUV",2.50,4,"AV","X",9.10,34,191
7614,2008,"NISSAN","ROGUE AWD","SUV",2.50,4,"AV","X",9.50,32,200
7615,2008,"NISSAN","SENTRA","MID-SIZE",2.00,4,"AV","X",8.20,39,166
7616,2008,"NISSAN","SENTRA","MID-SIZE",2.00,4,"M6","X",8.30,38,172
7617,2008,"NISSAN","SENTRA","MID-SIZE",2.50,4,"AV","X",8.60,37,177
7618,2008,"NISSAN","SENTRA","MID-SIZE",2.50,4,"M6","Z",9.80,33,196
7619,2008,"NISSAN","TITAN","PICKUP TRUCK - STANDARD",5.60,8,"A5","X",17.10,19,336
7620,2008,"NISSAN","TITAN 4X4","PICKUP TRUCK - STANDARD",5.60,8,"A5","X",18.00,18,354
7621,2008,"NISSAN","VERSA","MID-SIZE",1.80,4,"A4","X",8.50,38,170
7622,2008,"NISSAN","VERSA","MID-SIZE",1.80,4,"AV","X",7.50,42,156
7623,2008,"NISSAN","VERSA","MID-SIZE",1.80,4,"M6","X",7.90,39,166
7624,2008,"NISSAN","XTERRA 4X4","SUV",4.00,6,"A5","X",14.60,22,290
7625,2008,"NISSAN","XTERRA 4X4","SUV",4.00,6,"M6","X",13.50,24,276
7626,2008,"PONTIAC","G5","SUBCOMPACT",2.20,4,"A4","X",9.20,35,184
7627,2008,"PONTIAC","G5","SUBCOMPACT",2.20,4,"M5","X",9.20,37,177
7628,2008,"PONTIAC","G5","SUBCOMPACT",2.40,4,"A4","Z",9.40,35,184
7629,2008,"PONTIAC","G5","SUBCOMPACT",2.40,4,"M5","Z",9.30,36,182
7630,2008,"PONTIAC","G6","COMPACT",2.40,4,"A4","X",9.60,34,189
7631,2008,"PONTIAC","G6","COMPACT",3.50,6,"A4","X",11.50,29,221
7632,2008,"PONTIAC","G6","COMPACT",3.50,6,"AS4","X",12.30,28,235
7633,2008,"PONTIAC","G6","COMPACT",3.60,6,"AS6","X",12.20,28,235
7634,2008,"PONTIAC","G6 CONVERTIBLE","COMPACT",3.50,6,"AS4","X",12.30,28,235
7635,2008,"PONTIAC","G6 CONVERTIBLE","COMPACT",3.90,6,"AS4","X",13.80,24,267
7636,2008,"PONTIAC","GRAND PRIX","MID-SIZE",3.80,6,"A4","X",11.80,29,223
7637,2008,"PONTIAC","GRAND PRIX","MID-SIZE",5.30,8,"AS4","Z",12.90,27,244
7638,2008,"PONTIAC","MONTANA SV6","MINIVAN",3.90,6,"A4","X",13.10,25,255
7639,2008,"PONTIAC","MONTANA SV6 FFV","MINIVAN",3.90,6,"A4","X",13.10,25,255
7640,2008,"PONTIAC","MONTANA SV6 FFV","MINIVAN",3.90,6,"A4","E",17.80,19,238
7641,2008,"PONTIAC","SOLSTICE","TWO-SEATER",2.40,4,"A5","Z",10.80,29,223
7642,2008,"PONTIAC","SOLSTICE","TWO-SEATER",2.40,4,"M5","Z",11.10,29,223
7643,2008,"PONTIAC","SOLSTICE TURBO","TWO-SEATER",2.00,4,"A5","Z",11.20,29,221
7644,2008,"PONTIAC","SOLSTICE TURBO","TWO-SEATER",2.00,4,"M5","Z",10.80,31,209
7645,2008,"PONTIAC","TORRENT","SUV",3.40,5,"A5","X",12.20,27,239
7646,2008,"PONTIAC","TORRENT","SUV",3.60,6,"AS6","X",13.00,26,251
7647,2008,"PONTIAC","TORRENT AWD","SUV",3.40,5,"A5","X",12.50,26,246
7648,2008,"PONTIAC","TORRENT AWD","SUV",3.60,6,"AS6","X",13.00,26,251
7649,2008,"PONTIAC","VIBE","STATION WAGON - SMALL",1.80,4,"A4","X",8.20,39,168
7650,2008,"PONTIAC","VIBE","STATION WAGON - SMALL",1.80,4,"M5","X",7.90,40,161
7651,2008,"PONTIAC","WAVE","COMPACT",1.60,4,"A4","X",9.00,36,179
7652,2008,"PONTIAC","WAVE","COMPACT",1.60,4,"M5","X",8.70,38,170
7653,2008,"PONTIAC","WAVE 5","SUBCOMPACT",1.60,4,"A4","X",9.00,36,179
7654,2008,"PONTIAC","WAVE 5","SUBCOMPACT",1.60,4,"M5","X",8.70,38,170
7655,2008,"PORSCHE","911 GT3","MINICOMPACT",3.60,6,"M6","Z",14.00,24,269
7656,2008,"PORSCHE","911 GT3 RS","MINICOMPACT",3.60,6,"M6","Z",13.60,25,264
7657,2008,"PORSCHE","911 TURBO","MINICOMPACT",3.60,6,"AS6","Z",13.80,25,262
7658,2008,"PORSCHE","911 TURBO","MINICOMPACT",3.60,6,"M6","Z",13.30,25,255
7659,2008,"PORSCHE","911 TURBO CABRIOLET","MINICOMPACT",3.60,6,"AS6","Z",14.00,24,269
7660,2008,"PORSCHE","911 TURBO CABRIOLET","MINICOMPACT",3.60,6,"M6","Z",13.60,25,260
7661,2008,"PORSCHE","BOXSTER","TWO-SEATER",2.70,6,"AS6","Z",11.00,30,218
7662,2008,"PORSCHE","BOXSTER","TWO-SEATER",2.70,6,"M5","Z",10.10,32,200
7663,2008,"PORSCHE","BOXSTER","TWO-SEATER",2.70,6,"M6","Z",10.90,31,209
7664,2008,"PORSCHE","BOXSTER S","TWO-SEATER",3.40,6,"AS6","Z",11.60,29,228
7665,2008,"PORSCHE","BOXSTER S","TWO-SEATER",3.40,6,"M6","Z",11.80,29,228
7666,2008,"PORSCHE","CARRERA 2 CABRIOLET","MINICOMPACT",3.60,6,"AS6","Z",11.90,28,235
